"idANOMALIA";"CLASSIFICACAO_ANOMALIA_idCLASSIFICACAO_ANOMALIA";"CONTRATO_idCONTRATO";"DESCRICAO";"DATA_OCORRENCIA" 
5231;1;4;"Descricao da anomalia registrada";"2017-03-17"
5232;1;2;"Descricao da anomalia registrada";"2018-08-05"
5233;1;4;"Descricao da anomalia registrada";"2019-02-01"
5234;1;3;"Descricao da anomalia registrada";"2019-03-12"
5235;1;2;"Descricao da anomalia registrada";"2020-01-04"
5236;1;4;"Descricao da anomalia registrada";"2016-12-08"
5237;1;2;"Descricao da anomalia registrada";"2020-08-03"
5238;1;6;"Descricao da anomalia registrada";"2018-05-19"
5239;1;2;"Descricao da anomalia registrada";"2017-10-13"
5240;1;3;"Descricao da anomalia registrada";"2019-10-18"
5241;1;6;"Descricao da anomalia registrada";"2020-01-11"
5242;1;2;"Descricao da anomalia registrada";"2018-08-06"
5243;1;1;"Descricao da anomalia registrada";"2016-08-14"
5244;1;1;"Descricao da anomalia registrada";"2017-05-22"
5245;1;3;"Descricao da anomalia registrada";"2020-04-28"
5246;1;2;"Descricao da anomalia registrada";"2019-01-02"
5247;1;1;"Descricao da anomalia registrada";"2016-08-10"
5248;1;4;"Descricao da anomalia registrada";"2019-02-19"
5249;1;4;"Descricao da anomalia registrada";"2015-03-24"
5250;1;2;"Descricao da anomalia registrada";"2017-09-18"
5251;1;3;"Descricao da anomalia registrada";"2019-07-28"
5252;1;2;"Descricao da anomalia registrada";"2020-04-21"
5253;1;1;"Descricao da anomalia registrada";"2016-12-20"
5254;1;2;"Descricao da anomalia registrada";"2015-03-10"
5255;1;3;"Descricao da anomalia registrada";"2017-12-06"
5256;1;4;"Descricao da anomalia registrada";"2017-08-28"
5257;1;5;"Descricao da anomalia registrada";"2020-09-07"
5258;1;3;"Descricao da anomalia registrada";"2020-04-13"
5259;1;5;"Descricao da anomalia registrada";"2020-09-23"
5260;1;3;"Descricao da anomalia registrada";"2019-04-05"
5261;1;2;"Descricao da anomalia registrada";"2021-05-27"
5262;1;6;"Descricao da anomalia registrada";"2019-03-25"
5263;1;3;"Descricao da anomalia registrada";"2018-02-19"
5264;1;5;"Descricao da anomalia registrada";"2018-09-17"
5265;1;2;"Descricao da anomalia registrada";"2015-05-22"
5266;1;2;"Descricao da anomalia registrada";"2016-02-11"
5267;1;3;"Descricao da anomalia registrada";"2015-04-05"
5268;1;5;"Descricao da anomalia registrada";"2018-03-23"
5269;1;6;"Descricao da anomalia registrada";"2019-03-07"
5270;1;1;"Descricao da anomalia registrada";"2020-03-26"
5271;1;4;"Descricao da anomalia registrada";"2017-04-23"
5272;1;2;"Descricao da anomalia registrada";"2021-07-21"
5273;1;5;"Descricao da anomalia registrada";"2021-06-22"
5274;1;2;"Descricao da anomalia registrada";"2016-02-02"
5275;1;5;"Descricao da anomalia registrada";"2018-02-27"
5276;1;5;"Descricao da anomalia registrada";"2017-05-28"
5277;1;5;"Descricao da anomalia registrada";"2017-12-05"
5278;1;2;"Descricao da anomalia registrada";"2018-09-14"
5279;1;3;"Descricao da anomalia registrada";"2016-05-29"
5280;1;6;"Descricao da anomalia registrada";"2017-03-01"
5281;1;4;"Descricao da anomalia registrada";"2015-05-30"
5282;1;2;"Descricao da anomalia registrada";"2019-03-24"
5283;1;4;"Descricao da anomalia registrada";"2020-07-29"
5284;1;3;"Descricao da anomalia registrada";"2015-09-23"
5285;1;2;"Descricao da anomalia registrada";"2016-05-09"
5286;1;4;"Descricao da anomalia registrada";"2021-04-08"
5287;1;6;"Descricao da anomalia registrada";"2016-04-19"
5288;1;5;"Descricao da anomalia registrada";"2020-10-10"
5289;1;4;"Descricao da anomalia registrada";"2019-01-07"
5290;1;2;"Descricao da anomalia registrada";"2017-07-20"
5291;1;2;"Descricao da anomalia registrada";"2021-05-12"
5292;1;5;"Descricao da anomalia registrada";"2019-05-07"
5293;1;2;"Descricao da anomalia registrada";"2018-07-17"
5294;1;2;"Descricao da anomalia registrada";"2015-02-23"
5295;1;3;"Descricao da anomalia registrada";"2018-08-30"
5296;1;1;"Descricao da anomalia registrada";"2019-01-01"
5297;1;2;"Descricao da anomalia registrada";"2018-05-30"
5298;1;6;"Descricao da anomalia registrada";"2019-11-12"
5299;1;3;"Descricao da anomalia registrada";"2015-07-23"
5300;1;4;"Descricao da anomalia registrada";"2019-02-16"
5301;1;1;"Descricao da anomalia registrada";"2020-01-15"
5302;1;6;"Descricao da anomalia registrada";"2016-10-10"
5303;1;4;"Descricao da anomalia registrada";"2019-07-08"
5304;1;5;"Descricao da anomalia registrada";"2020-02-09"
5305;1;5;"Descricao da anomalia registrada";"2020-12-05"
5306;1;3;"Descricao da anomalia registrada";"2019-11-15"
5307;1;4;"Descricao da anomalia registrada";"2020-12-31"
5308;1;3;"Descricao da anomalia registrada";"2018-07-12"
5309;1;6;"Descricao da anomalia registrada";"2017-08-16"
5310;1;4;"Descricao da anomalia registrada";"2019-05-05"
5311;1;1;"Descricao da anomalia registrada";"2015-08-22"
5312;1;5;"Descricao da anomalia registrada";"2016-03-23"
5313;1;2;"Descricao da anomalia registrada";"2019-02-13"
5314;1;4;"Descricao da anomalia registrada";"2017-12-02"
5315;1;4;"Descricao da anomalia registrada";"2021-02-03"
5316;1;6;"Descricao da anomalia registrada";"2019-08-05"
5317;1;5;"Descricao da anomalia registrada";"2015-01-05"
5318;1;5;"Descricao da anomalia registrada";"2020-01-11"
5319;1;6;"Descricao da anomalia registrada";"2020-06-22"
5320;1;2;"Descricao da anomalia registrada";"2017-07-03"
5321;1;2;"Descricao da anomalia registrada";"2019-04-13"
5322;1;1;"Descricao da anomalia registrada";"2018-04-27"
5323;1;5;"Descricao da anomalia registrada";"2016-09-21"
5324;1;5;"Descricao da anomalia registrada";"2018-04-24"
5325;1;1;"Descricao da anomalia registrada";"2016-10-27"
5326;1;4;"Descricao da anomalia registrada";"2017-05-14"
5327;1;5;"Descricao da anomalia registrada";"2021-05-25"
5328;1;2;"Descricao da anomalia registrada";"2019-09-02"
5329;1;6;"Descricao da anomalia registrada";"2019-06-19"
5330;1;5;"Descricao da anomalia registrada";"2017-06-21"
5331;1;6;"Descricao da anomalia registrada";"2019-03-28"
5332;1;4;"Descricao da anomalia registrada";"2017-01-19"
5333;1;1;"Descricao da anomalia registrada";"2016-07-19"
5334;1;2;"Descricao da anomalia registrada";"2018-03-13"
5335;1;2;"Descricao da anomalia registrada";"2020-08-07"
5336;1;6;"Descricao da anomalia registrada";"2017-07-05"
5337;1;1;"Descricao da anomalia registrada";"2017-04-07"
5338;1;3;"Descricao da anomalia registrada";"2019-03-24"
5339;1;5;"Descricao da anomalia registrada";"2015-08-21"
5340;1;2;"Descricao da anomalia registrada";"2017-08-28"
5341;1;6;"Descricao da anomalia registrada";"2017-06-05"
5342;1;2;"Descricao da anomalia registrada";"2015-12-31"
5343;1;4;"Descricao da anomalia registrada";"2020-03-09"
5344;1;3;"Descricao da anomalia registrada";"2017-01-03"
5345;1;1;"Descricao da anomalia registrada";"2021-01-06"
5346;1;1;"Descricao da anomalia registrada";"2016-03-06"
5347;1;1;"Descricao da anomalia registrada";"2019-05-17"
5348;1;3;"Descricao da anomalia registrada";"2017-04-12"
5349;1;4;"Descricao da anomalia registrada";"2021-04-29"
5350;1;2;"Descricao da anomalia registrada";"2019-01-04"
5351;1;5;"Descricao da anomalia registrada";"2021-07-09"
5352;1;2;"Descricao da anomalia registrada";"2016-08-11"
5353;1;1;"Descricao da anomalia registrada";"2020-04-07"
5354;1;2;"Descricao da anomalia registrada";"2018-12-12"
5355;1;6;"Descricao da anomalia registrada";"2018-01-07"
5356;1;3;"Descricao da anomalia registrada";"2017-12-30"
5357;1;1;"Descricao da anomalia registrada";"2018-02-09"
5358;1;6;"Descricao da anomalia registrada";"2019-11-13"
5359;1;2;"Descricao da anomalia registrada";"2015-08-16"
5360;1;1;"Descricao da anomalia registrada";"2017-10-29"
5361;1;6;"Descricao da anomalia registrada";"2019-01-11"
5362;1;2;"Descricao da anomalia registrada";"2019-04-23"
5363;1;3;"Descricao da anomalia registrada";"2015-10-23"
5364;1;3;"Descricao da anomalia registrada";"2017-01-21"
5365;1;2;"Descricao da anomalia registrada";"2021-02-19"
5366;1;5;"Descricao da anomalia registrada";"2020-01-26"
5367;1;4;"Descricao da anomalia registrada";"2018-10-15"
5368;1;4;"Descricao da anomalia registrada";"2015-10-14"
5369;1;2;"Descricao da anomalia registrada";"2020-11-21"
5370;1;4;"Descricao da anomalia registrada";"2018-12-01"
5371;1;3;"Descricao da anomalia registrada";"2015-03-12"
5372;1;4;"Descricao da anomalia registrada";"2018-02-25"
5373;1;4;"Descricao da anomalia registrada";"2015-08-21"
5374;1;3;"Descricao da anomalia registrada";"2015-03-16"
5375;1;6;"Descricao da anomalia registrada";"2015-04-13"
5376;1;6;"Descricao da anomalia registrada";"2016-03-21"
5377;1;2;"Descricao da anomalia registrada";"2018-05-25"
5378;1;1;"Descricao da anomalia registrada";"2015-10-01"
5379;1;4;"Descricao da anomalia registrada";"2015-12-17"
5380;1;4;"Descricao da anomalia registrada";"2017-01-15"
5381;1;6;"Descricao da anomalia registrada";"2020-08-23"
5382;1;1;"Descricao da anomalia registrada";"2018-03-31"
5383;1;2;"Descricao da anomalia registrada";"2020-08-18"
5384;1;6;"Descricao da anomalia registrada";"2018-08-22"
5385;1;1;"Descricao da anomalia registrada";"2015-08-12"
5386;1;6;"Descricao da anomalia registrada";"2015-10-21"
5387;1;3;"Descricao da anomalia registrada";"2020-12-18"
5388;1;4;"Descricao da anomalia registrada";"2015-11-23"
5389;1;3;"Descricao da anomalia registrada";"2016-04-27"
5390;1;4;"Descricao da anomalia registrada";"2016-10-05"
5391;1;6;"Descricao da anomalia registrada";"2018-01-05"
5392;1;2;"Descricao da anomalia registrada";"2015-07-21"
5393;1;2;"Descricao da anomalia registrada";"2015-04-26"
5394;1;4;"Descricao da anomalia registrada";"2021-02-17"
5395;1;2;"Descricao da anomalia registrada";"2015-12-30"
5396;1;1;"Descricao da anomalia registrada";"2020-08-13"
5397;1;1;"Descricao da anomalia registrada";"2017-12-02"
5398;1;3;"Descricao da anomalia registrada";"2017-07-27"
5399;1;2;"Descricao da anomalia registrada";"2017-05-17"
5400;1;3;"Descricao da anomalia registrada";"2017-12-21"
5401;1;2;"Descricao da anomalia registrada";"2015-02-03"
5402;1;5;"Descricao da anomalia registrada";"2020-06-17"
5403;1;4;"Descricao da anomalia registrada";"2015-05-06"
5404;1;5;"Descricao da anomalia registrada";"2021-05-03"
5405;1;1;"Descricao da anomalia registrada";"2018-10-16"
5406;1;2;"Descricao da anomalia registrada";"2020-12-07"
5407;1;5;"Descricao da anomalia registrada";"2016-03-13"
5408;1;3;"Descricao da anomalia registrada";"2020-09-14"
5409;1;4;"Descricao da anomalia registrada";"2015-08-16"
5410;1;4;"Descricao da anomalia registrada";"2017-09-13"
5411;1;5;"Descricao da anomalia registrada";"2017-09-14"
5412;1;5;"Descricao da anomalia registrada";"2016-06-01"
5413;1;1;"Descricao da anomalia registrada";"2020-12-08"
5414;1;1;"Descricao da anomalia registrada";"2017-05-25"
5415;1;4;"Descricao da anomalia registrada";"2016-10-15"
5416;1;1;"Descricao da anomalia registrada";"2018-05-17"
5417;1;4;"Descricao da anomalia registrada";"2020-07-26"
5418;1;3;"Descricao da anomalia registrada";"2020-01-17"
5419;1;1;"Descricao da anomalia registrada";"2018-04-29"
5420;1;3;"Descricao da anomalia registrada";"2017-09-07"
5421;1;4;"Descricao da anomalia registrada";"2016-03-20"
5422;1;3;"Descricao da anomalia registrada";"2020-01-16"
5423;1;6;"Descricao da anomalia registrada";"2019-04-06"
5424;1;4;"Descricao da anomalia registrada";"2021-06-23"
5425;1;4;"Descricao da anomalia registrada";"2020-12-22"
5426;1;6;"Descricao da anomalia registrada";"2018-01-31"
5427;1;1;"Descricao da anomalia registrada";"2019-02-09"
5428;1;4;"Descricao da anomalia registrada";"2019-12-14"
5429;1;3;"Descricao da anomalia registrada";"2020-08-17"
5430;1;6;"Descricao da anomalia registrada";"2019-06-15"
5431;1;6;"Descricao da anomalia registrada";"2017-11-06"
5432;1;6;"Descricao da anomalia registrada";"2021-04-10"
5433;1;5;"Descricao da anomalia registrada";"2018-02-24"
5434;1;4;"Descricao da anomalia registrada";"2019-04-24"
5435;1;3;"Descricao da anomalia registrada";"2019-12-14"
5436;1;3;"Descricao da anomalia registrada";"2016-10-29"
5437;1;6;"Descricao da anomalia registrada";"2019-09-10"
5438;1;5;"Descricao da anomalia registrada";"2019-08-02"
5439;1;1;"Descricao da anomalia registrada";"2017-06-26"
5440;1;5;"Descricao da anomalia registrada";"2019-08-21"
5441;1;6;"Descricao da anomalia registrada";"2017-08-08"
5442;1;3;"Descricao da anomalia registrada";"2017-02-21"
5443;1;1;"Descricao da anomalia registrada";"2019-12-22"
5444;1;1;"Descricao da anomalia registrada";"2019-07-24"
5445;1;2;"Descricao da anomalia registrada";"2018-07-15"
5446;1;4;"Descricao da anomalia registrada";"2021-06-14"
5447;1;1;"Descricao da anomalia registrada";"2019-12-08"
5448;1;5;"Descricao da anomalia registrada";"2016-01-28"
5449;1;5;"Descricao da anomalia registrada";"2019-03-21"
5450;1;4;"Descricao da anomalia registrada";"2019-12-26"
5451;1;4;"Descricao da anomalia registrada";"2015-02-12"
5452;1;5;"Descricao da anomalia registrada";"2018-05-11"
5453;1;3;"Descricao da anomalia registrada";"2021-03-20"
5454;1;2;"Descricao da anomalia registrada";"2019-06-12"
5455;1;6;"Descricao da anomalia registrada";"2019-06-20"
5456;1;1;"Descricao da anomalia registrada";"2019-04-06"
5457;1;2;"Descricao da anomalia registrada";"2019-04-10"
5458;1;6;"Descricao da anomalia registrada";"2020-10-19"
5459;1;6;"Descricao da anomalia registrada";"2016-12-29"
5460;1;2;"Descricao da anomalia registrada";"2016-05-28"
5461;1;4;"Descricao da anomalia registrada";"2020-10-08"
5462;1;1;"Descricao da anomalia registrada";"2016-01-28"
5463;1;4;"Descricao da anomalia registrada";"2015-04-02"
5464;1;4;"Descricao da anomalia registrada";"2019-10-10"
5465;1;3;"Descricao da anomalia registrada";"2019-12-21"
5466;1;4;"Descricao da anomalia registrada";"2020-05-07"
5467;1;1;"Descricao da anomalia registrada";"2015-11-12"
5468;1;1;"Descricao da anomalia registrada";"2016-06-28"
5469;1;2;"Descricao da anomalia registrada";"2015-10-11"
5470;1;4;"Descricao da anomalia registrada";"2020-03-24"
5471;1;3;"Descricao da anomalia registrada";"2017-12-18"
5472;1;5;"Descricao da anomalia registrada";"2017-04-14"
5473;1;6;"Descricao da anomalia registrada";"2015-11-11"
5474;1;1;"Descricao da anomalia registrada";"2019-08-09"
5475;1;1;"Descricao da anomalia registrada";"2019-01-18"
5476;1;3;"Descricao da anomalia registrada";"2018-04-26"
5477;1;3;"Descricao da anomalia registrada";"2017-10-18"
5478;1;6;"Descricao da anomalia registrada";"2019-07-07"
5479;1;3;"Descricao da anomalia registrada";"2019-04-12"
5480;1;6;"Descricao da anomalia registrada";"2018-10-10"
5481;1;5;"Descricao da anomalia registrada";"2018-08-23"
5482;1;1;"Descricao da anomalia registrada";"2018-11-30"
5483;1;5;"Descricao da anomalia registrada";"2019-07-02"
5484;1;2;"Descricao da anomalia registrada";"2015-07-03"
5485;1;2;"Descricao da anomalia registrada";"2017-04-09"
5486;1;3;"Descricao da anomalia registrada";"2021-07-09"
5487;1;3;"Descricao da anomalia registrada";"2016-04-21"
5488;1;4;"Descricao da anomalia registrada";"2020-12-13"
5489;1;5;"Descricao da anomalia registrada";"2017-09-04"
5490;1;6;"Descricao da anomalia registrada";"2018-09-07"
5491;1;2;"Descricao da anomalia registrada";"2018-10-26"
5492;1;1;"Descricao da anomalia registrada";"2017-11-08"
5493;1;3;"Descricao da anomalia registrada";"2021-01-09"
5494;1;3;"Descricao da anomalia registrada";"2020-12-11"
5495;1;5;"Descricao da anomalia registrada";"2015-07-22"
5496;1;6;"Descricao da anomalia registrada";"2016-07-16"
5497;1;5;"Descricao da anomalia registrada";"2018-06-13"
5498;1;3;"Descricao da anomalia registrada";"2017-11-10"
5499;1;2;"Descricao da anomalia registrada";"2015-11-23"
5500;1;5;"Descricao da anomalia registrada";"2018-08-21"
5501;1;6;"Descricao da anomalia registrada";"2018-04-08"
5502;1;3;"Descricao da anomalia registrada";"2021-04-25"
5503;1;2;"Descricao da anomalia registrada";"2020-03-09"
5504;1;6;"Descricao da anomalia registrada";"2019-02-10"
5505;1;4;"Descricao da anomalia registrada";"2018-03-12"
5506;1;2;"Descricao da anomalia registrada";"2016-04-01"
5507;1;2;"Descricao da anomalia registrada";"2016-01-22"
5508;1;4;"Descricao da anomalia registrada";"2017-04-10"
5509;1;5;"Descricao da anomalia registrada";"2019-03-24"
5510;1;1;"Descricao da anomalia registrada";"2016-07-29"
5511;1;2;"Descricao da anomalia registrada";"2016-07-20"
5512;1;2;"Descricao da anomalia registrada";"2015-07-16"
5513;1;1;"Descricao da anomalia registrada";"2015-10-18"
5514;1;4;"Descricao da anomalia registrada";"2019-03-16"
5515;1;5;"Descricao da anomalia registrada";"2017-10-03"
5516;1;4;"Descricao da anomalia registrada";"2017-04-30"
5517;1;2;"Descricao da anomalia registrada";"2017-12-01"
5518;1;5;"Descricao da anomalia registrada";"2016-10-30"
5519;1;5;"Descricao da anomalia registrada";"2017-05-16"
5520;1;3;"Descricao da anomalia registrada";"2020-07-10"
5521;1;1;"Descricao da anomalia registrada";"2017-01-03"
5522;1;4;"Descricao da anomalia registrada";"2019-01-12"
5523;1;6;"Descricao da anomalia registrada";"2020-04-25"
5524;1;4;"Descricao da anomalia registrada";"2016-01-25"
5525;1;1;"Descricao da anomalia registrada";"2016-02-03"
5526;1;5;"Descricao da anomalia registrada";"2017-12-29"
5527;1;4;"Descricao da anomalia registrada";"2017-11-11"
5528;1;4;"Descricao da anomalia registrada";"2016-12-25"
5529;1;3;"Descricao da anomalia registrada";"2017-08-17"
5530;1;3;"Descricao da anomalia registrada";"2017-09-19"
